sk_Vitima,Id_vitima,Relacaovitimasuspeito,Sexodavitima,Orientacaosexualdavitima,Faixaetariadavitima,Deficienciadavitima,Doencararadavitima,UFdavitima,Profissaodavitima,Graudeinstrucaodavitima,RacaCordavitima,Etniadavitima,Faixaderendadavitima,Pais_da_Vitima
6f273c2c-cbe7-4089-92f3-7958a6f4a098,6d8915b5-26ae-4ceb-bf15-af6f649bdea4,FILHO(A),FEMININO,NÃO INFORMADO,60 a 69 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,ANALFABETO(A),PARDA,PARDO,ATÉ 1 SALÁRIO MÍNIMO,BRASIL
306931c3-b101-4383-8813-301a3088c69c,d5f3b666-a9ae-4b03-bc0f-cf67e9854993,FILHO(A),FEMININO,NÃO INFORMADO,60 a 69 ANOS,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,ANALFABETO(A),PARDA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
e3fee1c1-30d3-4923-b990-268e6bfd0e97,f8d26eed-78e6-463e-8a63-30be25f960e3,FILHO(A),FEMININO,NÃO INFORMADO,60 a 69 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,FUNDAMENTAL INCOMPLETO,PARDA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
323f1adf-a20e-475b-83fc-5ea840a5c0c5,38df9d57-75e5-46e8-aeac-085979ceddca,AVÔ(Ó),FEMININO,HETEROSSEXUAL,60 a 69 ANOS,NÃO INFORMADO,NÃO INFORMADO,AC,NÃO INFORMADO,NÃO INFORMADO,PRETA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
1effe693-3d0b-4665-a33a-a839b579d967,ee66016c-ddb3-4345-86b0-17c30e3e8c05,EX-COMPANHEIRO(A),MASCULINO,NÃO INFORMADO,60 a 69 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,ANALFABETO(A),PARDA,NÃO INFORMADO,ATÉ 1 SALÁRIO MÍNIMO,BRASIL
2e2d813e-745a-4a3c-a428-5eee9e688e8a,708220e1-6ddc-49af-a87b-f41fd0297008,ENTEADO(A),MASCULINO,NÃO INFORMADO,60 a 69 ANOS,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
6a293239-e064-4f9c-9564-b35572fe770a,10bece0e-93c1-4786-996e-8aa06239353c,FILHO(A),FEMININO,NÃO INFORMADO,60 a 69 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,NÃO INFORMADO,BRANCA,NÃO INFORMADO,ATÉ 1 SALÁRIO MÍNIMO,BRASIL
f363725c-3f91-4d29-baa1-51951985640c,a5b47bef-ed18-4d0f-be27-121fb32cf41a,NETO(A),FEMININO,NÃO INFORMADO,60 a 69 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,MAIS DE 1 A 2 SALÁRIOS MÍNIMOS,BRASIL
7accc51e-597a-429b-b852-f85014e32340,173c8a91-a4c0-4b48-9d12-889d02d36af4,COMPANHEIRO(A),MASCULINO,NÃO INFORMADO,60 a 69 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AC,OUTROS NÃO LISTADOS,ANALFABETO(A),PARDA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
ca7a8b16-a029-4ccb-aa4b-7d35cae85116,ee5b03ce-eb88-4c23-8ecb-215d25ce447c,EMPREGADOR/PATRÃO(HIERARQUICAMENTE SUPERIOR),MASCULINO,NÃO INFORMADO,60 a 69 ANOS,AUDITIVA/SURDEZ,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,ENSINO MÉDIO COMPLETO,PARDA,NÃO INFORMADO,MAIS DE 1 A 2 SALÁRIOS MÍNIMOS,BRASIL
fa9a65a2-39ba-4e21-ad60-7ac59d04a2b8,dcc0dd73-80d4-4ee5-83ae-82359db70ce5,FILHO(A),FEMININO,NÃO INFORMADO,60 a 69 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
caa00fb6-e672-43ea-bedb-138c2f539f32,615be479-386e-4b68-9852-dbeed29042ae,FILHO(A),FEMININO,NÃO INFORMADO,60 a 69 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,FUNDAMENTAL INCOMPLETO,BRANCA,NÃO INFORMADO,ATÉ 1 SALÁRIO MÍNIMO,BRASIL
c4e72614-054c-47d2-9cf9-cf81a842655b,a311201f-0e71-4bba-89c9-f934a41b9f53,EX-COMPANHEIRO(A),MASCULINO,NÃO INFORMADO,60 a 69 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,ANALFABETO(A),PARDA,NÃO INFORMADO,ATÉ 1 SALÁRIO MÍNIMO,BRASIL
9e63a721-d9af-4787-b0aa-eccc25edeed6,6f3b95fe-90ee-4587-b518-cf7d71383a7e,NÃO INFORMADO,FEMININO,NÃO INFORMADO,60 a 69 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL
3caa9dd9-d46b-4938-bbbd-469479dff455,ed189539-14e4-45f7-81f9-6fe1852f8d77,FAMILIARES,FEMININO,NÃO INFORMADO,60 a 69 ANOS,FÍSICA/MOTORA,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,SUPERIOR COMPLETO,BRANCA,NÃO INFORMADO,ATÉ 1 SALÁRIO MÍNIMO,BRASIL
bc1b45f6-e0ed-459e-9942-018913a5710b,dd58748d-9d9f-4448-9892-9cac58eae0db,OUTROS,MASCULINO,NÃO INFORMADO,70 a 79 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,ANALFABETO(A),PARDA,NÃO INFORMADO,ATÉ 1 SALÁRIO MÍNIMO,BRASIL
eaae8732-50d8-4d66-b7d6-dd813d1bd5bc,a84cc834-28c3-4f1e-9eb4-663b2c4cb1a0,FILHO(A),FEMININO,NÃO INFORMADO,70 a 79 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,NÃO INFORMADO,BRANCA,NÃO INFORMADO,MAIS DE 2 A 5 SALÁRIOS MÍNIMOS,BRASIL
681ecd80-7cd2-467e-9b76-e14819939056,209b8ab6-4ce4-4613-949f-8479b33eb42e,FILHO(A),FEMININO,NÃO INFORMADO,70 a 79 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,MAIS DE 2 A 5 SALÁRIOS MÍNIMOS,BRASIL
1cac988f-f33e-4024-a759-45a8516417d8,b62b3873-3267-4fee-aa0c-4397d23f0982,EX-ESPOSA(O),MASCULINO,NÃO INFORMADO,70 a 79 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AC,NÃO SABE INFORMAR,NÃO INFORMADO,BRANCA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
c65696a8-2db0-4681-be9f-fc6f0e144f91,cb7f133f-86be-40d2-9f69-7f4aacd3fbd8,ENTEADO(A),MASCULINO,NÃO INFORMADO,70 a 79 ANOS,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,ANALFABETO(A),PARDA,NÃO INFORMADO,ATÉ 1 SALÁRIO MÍNIMO,BRASIL
4acc10fa-a309-4c96-88b8-a2428b690d7d,9812eb73-3013-491e-a6fb-fc62ef01841c,VIZINHO(A),FEMININO,NÃO INFORMADO,70 a 79 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
ce441563-57f1-454f-9d79-08b541cccbe5,fd970f37-3650-4d39-8404-631437957909,FILHO(A),MASCULINO,NÃO INFORMADO,70 a 79 ANOS,NÃO TEM DEFICIÊNCIA,POSSUI OUTRA DOENÇA RARA NÃO LISTADA,AC,NÃO INFORMADO,FUNDAMENTAL INCOMPLETO,PARDA,NÃO INFORMADO,ATÉ 1 SALÁRIO MÍNIMO,BRASIL
3eccf22f-037a-4a1f-a2f5-2147abc0382c,38b3db8e-6e0e-42ee-96e2-8ce159735575,FILHO(A),FEMININO,NÃO INFORMADO,70 a 79 ANOS,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL
0e3b91f1-f00c-4603-a565-920f87c88218,d36b831e-fe03-4647-a99b-ea6fd3fe6acf,FILHO(A),FEMININO,NÃO INFORMADO,70 a 79 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,ANALFABETO(A),PRETA,NÃO INFORMADO,MAIS DE 1 A 2 SALÁRIOS MÍNIMOS,BRASIL
dbe6ebd6-995a-4486-85e2-7d5326b886c0,94583951-ce28-4d62-96a4-4730ff779c92,IRMÃO(Ã),MASCULINO,NÃO INFORMADO,70 a 79 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,NÃO INFORMADO,BRANCA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
c0c37363-596b-45cd-8cf0-68c7541325a9,b9d015f3-49c1-4b41-9fd7-46eabaa05751,FILHO(A),FEMININO,NÃO INFORMADO,70 a 79 ANOS,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,AC,OUTROS NÃO LISTADOS,ANALFABETO(A),PRETA,NÃO INFORMADO,MAIS DE 1 A 2 SALÁRIOS MÍNIMOS,BRASIL
fd18aad4-f57c-44cf-b194-7e31bc13b57c,1fdd1706-30c6-49d0-ad99-dfc0f248e2c9,FILHO(A),FEMININO,NÃO INFORMADO,70 a 79 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AC,NÃO SABE INFORMAR,NÃO INFORMADO,PRETA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
ed85a611-529f-44ba-8a88-d39406e0459f,50413876-ff97-403f-a60a-f2d31a3fe865,FILHO(A),FEMININO,NÃO INFORMADO,70 a 79 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,ANALFABETO(A),PARDA,NÃO INFORMADO,ATÉ 1 SALÁRIO MÍNIMO,BRASIL
c7258690-a0f1-4462-96c2-2362b93351d1,8d5cf0d0-9fb1-4dfc-8509-31dae3a94058,FILHO(A),FEMININO,NÃO INFORMADO,70 a 79 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,FUNDAMENTAL INCOMPLETO,PARDA,NÃO INFORMADO,ATÉ 1 SALÁRIO MÍNIMO,BRASIL
e688ad77-4b50-4e27-97fc-b4b399826685,0a8f8749-892f-4f9c-8454-b7e7d0f7aacd,FILHO(A),FEMININO,NÃO INFORMADO,70 a 79 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AC,NÃO SABE INFORMAR,FUNDAMENTAL INCOMPLETO,BRANCA,NÃO INFORMADO,MAIS DE 2 A 5 SALÁRIOS MÍNIMOS,BRASIL
82446a89-5905-4ed0-930b-78c24751da41,62bff536-672a-436e-a6c8-e3ea71d06257,VIZINHO(A),FEMININO,NÃO INFORMADO,70 a 79 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,ANALFABETO(A),PARDA,NÃO INFORMADO,MAIS DE 2 A 5 SALÁRIOS MÍNIMOS,BRASIL
7b0a3d7e-53fd-48b4-a716-d36a3dd53e92,4b273788-1204-4bae-bb2e-1854cd9287fa,GENRO/NORA,FEMININO,NÃO INFORMADO,70 a 79 ANOS,FÍSICA/MOTORA,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,ANALFABETO(A),NÃO INFORMADO,NÃO INFORMADO,MAIS DE 1 A 2 SALÁRIOS MÍNIMOS,BRASIL
091260ef-eaa5-4664-9c85-f7b7d5250afb,510e1c51-9626-4159-9f0b-5b0aed19f13d,PADRASTO/MADRASTA,MASCULINO,NÃO INFORMADO,70 a 79 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AC,NÃO SABE INFORMAR,FUNDAMENTAL INCOMPLETO,BRANCA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
e654da6d-9f40-42e9-a8c1-634d5a4924c3,2227bf10-559c-4b79-b2b7-93ca73b4319f,NÃO SABE INFORMAR,FEMININO,NÃO INFORMADO,70 a 79 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,ENSINO MÉDIO COMPLETO,PARDA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
69f8d4f4-8179-4ac7-a896-275d48e750ce,64fbe5e8-19dc-43df-9358-12e44664e165,FILHO(A),FEMININO,NÃO INFORMADO,70 a 79 ANOS,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
446937ef-5d97-49cd-81c5-7445e6cb138a,7faace83-fe95-4c47-ac49-0ee1832e6950,FILHO(A),FEMININO,NÃO INFORMADO,70 a 79 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,ANALFABETO(A),BRANCA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
8e51e120-d8d0-478a-9737-e1de26ed2cd4,5dbf8325-c290-47a1-9c11-0d4235d6e935,OUTROS,MASCULINO,NÃO INFORMADO,70 a 79 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,ANALFABETO(A),PARDA,NÃO INFORMADO,ATÉ 1 SALÁRIO MÍNIMO,BRASIL
5b107210-4788-4ce4-b7ad-864ca7538b3c,1e92dff7-6fad-45b4-b380-9cf3b6930ce7,FILHO(A),FEMININO,NÃO INFORMADO,70 a 79 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,NÃO INFORMADO,BRANCA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
64410192-e704-4f55-be69-1527b129c791,810dec0b-e093-4a51-8222-a54f43a20f67,FILHO(A),FEMININO,NÃO INFORMADO,70 a 79 ANOS,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,AC,TÉCNICO DE CONTABILIDADE,ENSINO MÉDIO COMPLETO,PARDA,NÃO INFORMADO,MAIS DE 1 A 2 SALÁRIOS MÍNIMOS,BRASIL
9aaee01e-1676-436b-9cef-15c54171f7a4,407e6f0d-27dd-4490-be73-b9fdeb02140d,NETO(A),FEMININO,NÃO INFORMADO,70 a 79 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,NÃO INFORMADO,BRANCA,NÃO INFORMADO,ATÉ 1 SALÁRIO MÍNIMO,BRASIL
2d7bd0b0-69bd-4e78-a1b1-9d5bcdaa46c3,b845a950-f494-4350-8e46-180c0a625e09,FILHO(A),MASCULINO,NÃO INFORMADO,70 a 79 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,FUNDAMENTAL INCOMPLETO,PARDA,NÃO INFORMADO,ATÉ 1 SALÁRIO MÍNIMO,BRASIL
5e663a48-ec53-4169-953d-0a319d12ef92,809709ba-4c98-42aa-ab0d-d90a5aa75b3f,NETO(A),MASCULINO,NÃO INFORMADO,70 a 79 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,NÃO INFORMADO,PRETA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
bc8f795c-a04e-4b58-8124-262e76b114a4,76d67cbd-e83f-4e24-a35e-677f0afceb8b,OUTROS,MASCULINO,NÃO INFORMADO,70 a 79 ANOS,FÍSICA/MOTORA,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,NÃO INFORMADO,PRETA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
61fdc9ee-2e01-4d2f-8b34-7cfd83f664a9,2e4c413b-a8f7-44c4-ae13-14106dac8f3c,VIZINHO(A),FEMININO,NÃO INFORMADO,70 a 79 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,ANALFABETO(A),PARDA,NÃO INFORMADO,ATÉ 1 SALÁRIO MÍNIMO,BRASIL
17de81b3-6d52-429d-89c2-ea5a1394f59b,f96b0be3-dd9f-434f-a91d-a2f277938d22,SOBRINHO(A),FEMININO,NÃO INFORMADO,70 a 79 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,ANALFABETO(A),PRETA,NÃO INFORMADO,ATÉ 1 SALÁRIO MÍNIMO,BRASIL
0fec0ae2-fb3d-4cd1-a092-5c8ee2d9a3cc,fc448114-af39-4b5b-861a-b6b2e2e5722c,ENTEADO(A),MASCULINO,NÃO INFORMADO,70 a 79 ANOS,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL
dfda1863-97e7-4552-ab09-0573df3d8899,186fd218-a092-408a-b737-66961c76bef3,NETO(A),FEMININO,NÃO INFORMADO,70 a 79 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,FUNDAMENTAL INCOMPLETO,PARDA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
5971098d-b767-4b41-9bd4-30809d8ca96d,574a1c3d-6af2-40a6-92c1-3032ebafb0b1,VIZINHO(A),FEMININO,NÃO INFORMADO,70 a 79 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AC,NÃO SABE INFORMAR,PÓS-GRADUAÇÃO,PARDA,NÃO INFORMADO,MAIS DE 5 A 15 SALÁRIOS MÍNIMOS,BRASIL
7f248673-71e8-4feb-b714-59b4eba21e7c,ad73be7a-7cda-4602-8765-5bd8c4931b08,FILHO(A),FEMININO,NÃO INFORMADO,70 a 79 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,FUNDAMENTAL INCOMPLETO,BRANCA,NÃO INFORMADO,ATÉ 1 SALÁRIO MÍNIMO,BRASIL
c91cd07b-2029-44db-a5bb-2fd1fba8bc5f,5f6e1724-a0b8-4750-9fba-6b4894f86404,NETO(A),MASCULINO,NÃO INFORMADO,70 a 79 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,NÃO INFORMADO,PRETA,NÃO INFORMADO,MAIS DE 1 A 2 SALÁRIOS MÍNIMOS,BRASIL
8ff5636c-417d-467a-b7e5-59908e6c7a80,e68b22f5-81de-4572-b751-01397c1368f2,CUIDADOR(A),MASCULINO,NÃO INFORMADO,70 a 79 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
63249425-f42b-44b9-9bb1-c57a4bd0473e,ee008d66-238b-476d-9ecd-0ef8f5895328,FILHO(A),MASCULINO,NÃO INFORMADO,70 a 79 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,MAIS DE 2 A 5 SALÁRIOS MÍNIMOS,BRASIL
262c304b-4122-4557-b371-ef9703da2fba,a1d9671c-bbb9-4024-a8f4-b380e06aee5b,VIZINHO(A),FEMININO,NÃO INFORMADO,70 a 79 ANOS,MENTAL/INTELECTUAL,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
06c5d5a9-7a1e-4911-99b0-cd69583fed5c,946c97ac-a165-4d59-8872-44bd0511984e,FILHO(A),MASCULINO,NÃO INFORMADO,70 a 79 ANOS,MENTAL/INTELECTUAL,NÃO POSSUI DOENÇA RARA,AC,NÃO SABE INFORMAR,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL
e42fdf44-71b5-4c3e-bf89-cf73fc026869,6947f27c-fc01-413c-b92c-d60311e8d209,FILHO(A),FEMININO,NÃO INFORMADO,70 a 79 ANOS,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,AC,NÃO SABE INFORMAR,FUNDAMENTAL INCOMPLETO,BRANCA,NÃO INFORMADO,MAIS DE 2 A 5 SALÁRIOS MÍNIMOS,BRASIL
22c5fb0b-58c9-42e1-bd63-98d2c4fdd999,8b3d09bb-f7d1-4d00-90d3-f347dd959aca,FILHO(A),FEMININO,NÃO INFORMADO,80 a 89 ANOS,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL
fe540325-02c1-413a-b33d-c07791733c38,fd71da1b-a79b-4704-bb33-289e57a89aa9,NETO(A),FEMININO,NÃO INFORMADO,80 a 89 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL
eed6b076-dd84-4408-baae-1ffecc4368ff,563fb20e-133f-46f5-aa23-9f3e69bd0f26,FILHO(A),FEMININO,NÃO INFORMADO,80 a 89 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,FUNDAMENTAL INCOMPLETO,PARDA,NÃO INFORMADO,MAIS DE 1 A 2 SALÁRIOS MÍNIMOS,BRASIL
a6148ede-dd33-45cc-8959-4e15f4be57e7,e313e6d4-5be2-4c1f-a7e3-f0b0c5e6630c,FILHO(A),MASCULINO,NÃO INFORMADO,80 a 89 ANOS,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,NÃO INFORMADO,INDÍGENA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
39440c32-2844-4de0-9557-905b091ba812,d099340a-c7f5-4951-92b2-b91b785f149e,NETO(A),FEMININO,NÃO INFORMADO,80 a 89 ANOS,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL
aec10ed0-2aba-45c3-8b5d-750c5b2e5af8,22f15bcc-2aa4-460f-b291-696563572b4a,OUTROS,FEMININO,NÃO INFORMADO,80 a 89 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,NÃO INFORMADO,BRANCA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
5d8ae372-c583-482e-918a-fbbaf4e22fcd,8b4092d7-9d6f-4bad-a4de-f0145e7f6ba7,NETO(A),FEMININO,NÃO INFORMADO,80 a 89 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL
28e95f4e-e18c-4c8d-b35b-777e54f4cde2,1342c267-c757-4ef2-ac5d-1e78c331ca25,FILHO(A),FEMININO,NÃO INFORMADO,80 a 89 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,FUNDAMENTAL COMPLETO,PARDA,NÃO INFORMADO,ATÉ 1 SALÁRIO MÍNIMO,BRASIL
f6477468-ea04-424b-a08c-bad18202acd3,adb938a5-96ce-4623-a2c0-a7b93489a106,FILHO(A),MASCULINO,NÃO INFORMADO,80 a 89 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,ATÉ 1 SALÁRIO MÍNIMO,BRASIL
e6576159-48f3-4b6e-8097-8c02f80e476f,6b511ed9-2979-4618-9c87-ea1e026faa31,FILHO(A),FEMININO,NÃO INFORMADO,80 a 89 ANOS,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,NÃO INFORMADO,PARDA,POVOS E COMUNIDADES TRADICIONAIS,MAIS DE 1 A 2 SALÁRIOS MÍNIMOS,BRASIL
ce7196e4-240e-4eef-a0cf-7cd6313e8294,bac11bad-58bf-49bd-9006-e05d728868ed,SOBRINHO(A),MASCULINO,NÃO INFORMADO,80 a 89 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,NÃO INFORMADO,BRANCA,NÃO INFORMADO,MAIS DE 1 A 2 SALÁRIOS MÍNIMOS,BRASIL
7dca4a42-6dc3-420c-8687-212d07938ec8,81b0ad2e-4a04-44cf-b3da-32ec4ac94407,NETO(A),FEMININO,NÃO INFORMADO,80 a 89 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,NÃO INFORMADO,INDÍGENA,NÃO INFORMADO,MAIS DE 1 A 2 SALÁRIOS MÍNIMOS,BRASIL
4ef590ec-e1ac-4e26-be64-acf62042a2bc,6167b020-8953-4626-b9e8-27d8fe35b8ab,FILHO(A),FEMININO,NÃO INFORMADO,80 a 89 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,ENSINO MÉDIO COMPLETO,PRETA,PRETO,MAIS DE 2 A 5 SALÁRIOS MÍNIMOS,BRASIL
7a4d5bea-2642-4c64-8137-0acd3b99f33b,cca20a92-0a61-4cdf-8f37-34501f8c8f7b,FILHO(A),FEMININO,NÃO INFORMADO,80 a 89 ANOS,MENTAL/INTELECTUAL,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,FUNDAMENTAL INCOMPLETO,PARDA,NÃO INFORMADO,MAIS DE 1 A 2 SALÁRIOS MÍNIMOS,BRASIL
010fc1bd-5650-46a6-a0f3-f284d4f5be4f,903905dc-0eee-49b8-a568-aad3422699b0,FILHO(A),MASCULINO,NÃO INFORMADO,80 a 89 ANOS,FÍSICA/MOTORA,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL
a3b4b38c-7f77-40f6-887a-9b3bae17c40c,a0ad22d3-227d-4f3f-a2f0-1575f643948b,FILHO(A),FEMININO,NÃO INFORMADO,80 a 89 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,ANALFABETO(A),BRANCA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
fb21a98a-8faf-4407-a5ff-0911408dfe83,61adcfa7-bf47-474e-8935-2a92460001d8,FILHO(A),MASCULINO,NÃO INFORMADO,80 a 89 ANOS,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
